0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:03 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:06 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:09 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:12 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:15 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:18 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:21 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:24 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:27 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:30 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:33 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:36 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:39 +0530] "GET /APITEST/users HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:42 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:45 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:47 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:48 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:51 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:54 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:00:59:57 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:00:00 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:00:29 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:00:30 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:00:33 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:00:36 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:00:39 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:00:42 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:00:47 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:00:50 +0530] "GET /APITEST/chat?user=Amer HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:00:50 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:01:07 +0530] "GET /APITEST/users HTTP/1.1" 500 13541
0:0:0:0:0:0:0:1 - - [20/Dec/2025:01:01:16 +0530] "GET /APITEST/chat?user=Khaja HTTP/1.1" 101 -
